Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-SARAH2


Slope: 37 deg. (optimum)
Azimuth: 4 deg. (optimum)
Nominal power of the PV system (CdTe) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160720:0210,0.0,0.0,0.0,14.49,1.45,0.0
20160720:0310,0.0,0.0,0.0,13.96,1.52,0.0
20160720:0410,9.64,22.34,4.46,13.57,1.59,0.0
20160720:0510,149.16,66.15,13.79,14.67,1.17,0.0
20160720:0610,674.68,226.55,23.62,18.24,0.97,0.0
20160720:0710,1607.08,442.8,33.62,20.97,0.83,0.0
20160720:0810,2442.76,654.85,43.38,22.8,1.03,0.0
20160720:0910,3051.6,826.78,52.29,24.22,1.17,0.0
20160720:1010,3446.12,949.13,59.25,25.11,1.1,0.0
20160720:1110,3663.04,1023.49,62.5,25.86,0.9,0.0
20160720:1210,3619.32,1015.07,60.71,26.42,0.69,0.0
20160720:1310,3346.04,929.82,54.67,26.82,0.62,0.0
20160720:1410,2853.68,781.16,46.2,27.08,0.62,0.0
20160720:1510,2098.2,571.35,36.62,27.01,0.83,0.0
20160720:1610,1238.8,359.8,26.64,26.62,1.1,0.0
20160720:1710,343.76,147.17,16.72,25.86,1.31,0.0
20160720:1810,48.4,36.94,7.21,24.29,1.79,0.0
20160720:1910,0.0,0.0,0.0,23.19,1.72,0.0
20160720:2010,0.0,0.0,0.0,21.08,1.86,0.0
20160720:2110,0.0,0.0,0.0,19.48,1.72,0.0
20160720:2210,0.0,0.0,0.0,18.17,1.59,0.0
20160720:2310,0.0,0.0,0.0,17.03,1.59,0.0
20160721:0010,0.0,0.0,0.0,16.17,1.59,0.0
20160721:0110,0.0,0.0,0.0,15.76,1.66,0.0
20160721:0210,0.0,0.0,0.0,15.28,1.59,0.0
20160721:0310,0.0,0.0,0.0,14.94,1.52,0.0
20160721:0410,1.6,18.9,4.3,14.75,1.38,0.0
20160721:0510,160.96,69.59,13.64,16.05,0.83,0.0
20160721:0610,51.6,37.61,23.48,18.23,0.83,0.0
20160721:0710,177.08,74.31,33.48,19.19,3.38,0.0
20160721:0810,670.76,199.19,43.23,18.75,2.55,0.0
20160721:0910,1801.4,480.79,52.13,18.83,1.52,0.0
20160721:1010,1578.64,428.43,59.07,20.03,0.55,0.0
20160721:1110,3567.44,981.45,62.31,22.27,0.97,0.0
20160721:1210,3613.24,997.85,60.54,23.66,1.03,0.0
20160721:1310,1188.72,333.06,54.51,24.4,0.55,0.0
20160721:1410,1554.04,426.68,46.07,24.87,0.34,0.0
20160721:1510,2044.76,555.0,36.49,25.02,0.62,0.0
20160721:1610,1212.64,350.94,26.52,24.42,0.55,0.0
20160721:1710,371.96,136.53,16.6,21.66,2.0,0.0
20160721:1810,51.84,37.8,7.07,20.11,1.79,0.0
20160721:1910,0.0,0.0,0.0,19.42,1.59,0.0
20160721:2010,0.0,0.0,0.0,18.6,1.52,0.0
20160721:2110,0.0,0.0,0.0,17.7,1.59,0.0
20160721:2210,0.0,0.0,0.0,17.11,1.52,0.0
20160721:2310,0.0,0.0,0.0,16.73,1.52,0.0
20160722:0010,0.0,0.0,0.0,16.13,1.17,0.0
20160722:0110,0.0,0.0,0.0,16.6,0.62,0.0
20160722:0210,0.0,0.0,0.0,16.13,0.34,0.0
20160722:0310,0.0,0.0,0.0,15.81,0.28,0.0
20160722:0410,0.0,9.45,4.15,15.43,0.28,0.0
20160722:0510,11.56,23.2,13.49,15.54,0.14,0.0
20160722:0610,289.08,103.67,23.33,17.06,0.76,0.0
20160722:0710,868.32,249.23,33.33,18.85,0.83,0.0
20160722:0810,2249.24,598.66,43.08,20.19,1.17,0.0
20160722:0910,2790.68,745.14,51.96,21.33,1.52,0.0
20160722:1010,3404.08,920.9,58.88,22.22,1.72,0.0
20160722:1110,3726.12,1018.44,62.12,23.12,1.86,0.0
20160722:1210,3559.48,968.6,60.35,23.89,2.07,0.0
20160722:1310,2909.08,779.3,54.36,24.18,2.41,0.0
20160722:1410,2190.16,584.73,45.93,24.32,2.41,0.0
20160722:1510,383.32,129.35,36.36,24.11,2.21,0.0
20160722:1610,53.36,38.53,26.39,23.49,1.52,0.0
20160722:1710,50.72,37.61,16.47,22.78,1.31,0.0
20160722:1810,0.0,8.59,6.93,21.94,1.24,0.0
20160722:1910,0.0,0.0,0.0,20.39,1.86,0.0
20160722:2010,0.0,0.0,0.0,19.42,1.79,0.0
20160722:2110,0.0,0.0,0.0,18.72,1.66,0.0
20160722:2210,0.0,0.0,0.0,18.2,1.72,0.0
20160722:2310,0.0,0.0,0.0,17.91,1.66,0.0
20160723:0010,0.0,0.0,0.0,17.55,1.52,0.0
20160723:0110,0.0,0.0,0.0,17.02,1.52,0.0
20160723:0210,0.0,0.0,0.0,16.39,1.59,0.0
20160723:0310,0.0,0.0,0.0,16.06,1.52,0.0
20160723:0410,0.0,13.75,3.99,15.64,1.45,0.0
20160723:0510,198.92,79.9,13.34,16.29,0.9,0.0
20160723:0610,665.96,214.8,23.19,17.95,0.69,0.0
20160723:0710,1423.44,390.69,33.18,18.96,1.24,0.0
20160723:0810,2327.2,619.52,42.92,20.04,1.03,0.0
20160723:0910,3063.48,826.08,51.79,21.39,0.9,0.0
20160723:1010,2355.72,634.39,58.7,22.31,0.9,0.0
20160723:1110,3570.48,982.21,61.92,22.91,1.1,0.0
20160723:1210,1809.96,490.34,60.17,23.11,1.03,0.0
20160723:1310,1799.44,487.86,54.19,23.13,0.76,0.0
20160723:1410,141.68,65.14,45.78,23.42,1.03,0.0
20160723:1510,76.28,45.87,36.22,23.73,0.83,0.0
20160723:1610,94.36,51.37,26.26,23.38,0.41,0.0
20160723:1710,29.36,30.27,16.33,23.08,0.62,0.0
20160723:1810,19.64,26.63,6.79,22.43,0.69,0.0
20160723:1910,0.0,0.0,0.0,19.22,1.31,0.0
20160723:2010,0.0,0.0,0.0,18.52,1.86,0.0
20160723:2110,0.0,0.0,0.0,18.08,1.72,0.0
20160723:2210,0.0,0.0,0.0,17.58,1.79,0.0
20160723:2310,0.0,0.0,0.0,16.93,1.72,0.0
20160724:0010,0.0,0.0,0.0,16.27,1.59,0.0
20160724:0110,0.0,0.0,0.0,15.78,1.52,0.0
20160724:0210,0.0,0.0,0.0,15.49,1.52,0.0
20160724:0310,0.0,0.0,0.0,14.98,1.59,0.0
20160724:0410,0.0,12.03,3.82,14.67,1.38,0.0
20160724:0510,183.32,75.6,13.19,15.6,1.03,0.0
20160724:0610,667.04,216.53,23.04,17.62,1.1,0.0
20160724:0710,1599.12,436.84,33.03,18.97,1.59,0.0
20160724:0810,1449.2,392.69,42.77,20.19,1.66,0.0
20160724:0910,2528.52,674.0,51.62,21.24,1.52,0.0
20160724:1010,3016.2,816.36,58.5,22.02,1.03,0.0
20160724:1110,3087.16,843.57,61.71,22.97,0.76,0.0
20160724:1210,2739.04,745.77,59.97,23.62,0.62,0.0
20160724:1310,3173.32,869.09,54.02,24.22,0.76,0.0
20160724:1410,2685.44,726.11,45.63,24.42,0.83,0.0
20160724:1510,2088.0,563.61,36.08,24.22,0.97,0.0
20160724:1610,1208.44,349.43,26.12,24.01,0.55,0.0
20160724:1710,355.12,141.29,16.19,23.54,0.48,0.0
20160724:1810,0.0,10.31,6.64,22.79,0.55,0.0
20160724:1910,0.0,0.0,0.0,20.81,1.03,0.0
20160724:2010,0.0,0.0,0.0,19.64,0.9,0.0
20160724:2110,0.0,0.0,0.0,18.54,1.1,0.0
20160724:2210,0.0,0.0,0.0,17.9,1.17,0.0
20160724:2310,0.0,0.0,0.0,17.47,1.24,0.0
20160725:0010,0.0,0.0,0.0,16.99,1.24,0.0
20160725:0110,0.0,0.0,0.0,16.73,1.1,0.0
20160725:0210,0.0,0.0,0.0,16.37,1.1,0.0
20160725:0310,0.0,0.0,0.0,15.95,1.24,0.0
20160725:0410,0.0,12.89,3.66,15.58,1.45,0.0
20160725:0510,52.52,37.8,13.03,16.43,1.24,0.0
20160725:0610,22.52,27.52,22.88,18.07,1.1,0.0
20160725:0710,62.88,41.28,32.88,19.13,1.79,0.0
20160725:0810,123.88,59.63,42.6,19.93,1.72,0.0
20160725:0910,411.44,135.78,51.44,21.09,1.38,0.0
20160725:1010,1583.8,430.77,58.31,22.31,1.1,0.0
20160725:1110,3196.04,876.47,61.5,22.95,0.69,0.0
20160725:1210,2880.28,784.93,59.77,23.38,0.69,0.0
20160725:1310,2715.92,737.27,53.84,24.05,0.76,0.0
20160725:1410,1885.24,509.86,45.47,24.13,0.9,0.0
20160725:1510,1686.88,458.89,35.93,24.3,0.9,0.0
20160725:1610,64.56,42.2,25.97,23.99,0.97,0.0
20160725:1710,350.16,129.39,16.04,22.42,1.86,0.0
20160725:1810,41.44,34.36,6.48,20.71,1.86,0.0
20160725:1910,0.0,0.0,0.0,19.62,1.59,0.0
20160725:2010,0.0,0.0,0.0,18.68,1.72,0.0
20160725:2110,0.0,0.0,0.0,18.13,1.79,0.0
20160725:2210,0.0,0.0,0.0,17.59,1.79,0.0
20160725:2310,0.0,0.0,0.0,17.18,1.72,0.0
20160726:0010,0.0,0.0,0.0,16.58,1.38,0.0
20160726:0110,0.0,0.0,0.0,16.27,1.38,0.0
20160726:0210,0.0,0.0,0.0,16.19,1.38,0.0
20160726:0310,0.0,0.0,0.0,16.18,1.31,0.0
20160726:0410,0.0,1.72,3.49,16.27,1.38,0.0
20160726:0510,170.24,72.16,12.87,16.5,1.31,0.0
20160726:0610,655.48,211.23,22.73,17.23,1.24,0.0
20160726:0710,1509.08,411.02,32.72,18.44,2.34,0.0
20160726:0810,1548.92,416.42,42.44,19.57,2.0,0.0
20160726:0910,2349.92,626.08,51.26,20.71,1.38,0.0
20160726:1010,791.08,231.18,58.1,22.04,1.1,0.0
20160726:1110,3379.2,927.5,61.29,23.11,0.97,0.0
20160726:1210,336.84,117.43,59.56,23.49,0.9,0.0
20160726:1310,1591.2,434.25,53.66,24.19,1.1,0.0
20160726:1410,629.4,191.74,45.3,24.29,1.31,0.0
20160726:1510,262.28,98.16,35.78,24.16,0.41,0.0
20160726:1610,32.04,31.19,25.82,22.34,0.34,0.0
20160726:1710,88.96,49.54,15.88,21.12,0.28,0.0
20160726:1810,29.2,30.07,6.32,20.27,0.62,0.0
20160726:1910,0.0,0.0,0.0,18.8,1.03,0.0
20160726:2010,0.0,0.0,0.0,18.15,1.38,0.0
20160726:2110,0.0,0.0,0.0,17.58,1.59,0.0
20160726:2210,0.0,0.0,0.0,17.1,1.72,0.0
20160726:2310,0.0,0.0,0.0,16.74,1.52,0.0
20160727:0010,0.0,0.0,0.0,16.29,1.31,0.0
20160727:0110,0.0,0.0,0.0,15.71,1.38,0.0
20160727:0210,0.0,0.0,0.0,15.31,1.1,0.0
20160727:0310,0.0,0.0,0.0,14.92,1.31,0.0
20160727:0410,0.0,7.73,3.32,14.62,1.31,0.0
20160727:0510,142.88,64.43,12.71,14.93,1.31,0.0
20160727:0610,138.28,63.3,22.57,16.27,1.24,0.0
20160727:0710,649.0,194.3,32.56,18.27,0.97,0.0
20160727:0810,1237.88,340.39,42.28,19.99,1.24,0.0
20160727:0910,2540.08,676.67,51.08,21.28,1.59,0.0
20160727:1010,2675.16,717.54,57.9,22.05,1.45,0.0
20160727:1110,3226.2,875.53,61.06,22.7,1.45,0.0
20160727:1210,2887.0,777.44,59.35,22.79,1.59,0.0
20160727:1310,2962.04,795.64,53.47,22.14,1.52,0.0
20160727:1410,1505.32,408.73,45.13,22.01,1.38,0.0
20160727:1510,117.2,57.8,35.62,20.79,1.66,0.0
20160727:1610,45.72,35.78,25.66,20.28,2.0,0.0
20160727:1710,4.2,20.18,15.72,19.54,1.72,0.0
20160727:1810,0.0,10.31,6.15,18.66,2.14,0.0
20160727:1910,0.0,0.0,0.0,18.1,2.14,0.0
20160727:2010,0.0,0.0,0.0,17.59,2.07,0.0
20160727:2110,0.0,0.0,0.0,17.17,2.21,0.0
20160727:2210,0.0,0.0,0.0,16.79,2.21,0.0
20160727:2310,0.0,0.0,0.0,16.32,2.07,0.0
20160728:0010,0.0,0.0,0.0,16.01,1.93,0.0
20160728:0110,0.0,0.0,0.0,15.52,1.93,0.0
20160728:0210,0.0,0.0,0.0,15.19,1.86,0.0
20160728:0310,0.0,0.0,0.0,14.95,1.79,0.0
20160728:0410,0.0,13.75,3.14,14.74,1.59,0.0
20160728:0510,180.32,74.74,12.54,15.31,1.24,0.0
20160728:0610,518.64,164.46,22.41,16.39,1.24,0.0
20160728:0710,1325.36,364.45,32.4,17.47,0.9,0.0
20160728:0810,2379.76,633.22,42.11,18.64,0.62,0.0
20160728:0910,0.0,0.0,0.0,19.89,0.48,0.0
20160728:1010,2126.28,572.86,57.69,21.34,0.55,0.0
20160728:1110,2430.24,657.3,60.84,21.99,0.48,0.0
20160728:1210,319.68,112.84,59.13,22.57,0.41,0.0
20160728:1310,1171.28,327.12,53.28,22.46,0.48,0.0
20160728:1410,1047.56,295.85,44.96,22.7,0.48,0.0
20160728:1510,1438.68,394.18,35.45,22.66,0.55,0.0
20160728:1610,921.16,268.56,25.5,22.65,0.83,0.0
20160728:1710,333.52,124.83,15.56,22.17,1.03,0.0
20160728:1810,31.4,30.93,5.98,21.55,0.76,0.0
20160728:1910,0.0,0.0,0.0,19.18,1.45,0.0
20160728:2010,0.0,0.0,0.0,18.2,1.59,0.0
20160728:2110,0.0,0.0,0.0,17.32,1.66,0.0
20160728:2210,0.0,0.0,0.0,16.84,1.66,0.0
20160728:2310,0.0,0.0,0.0,16.63,1.79,0.0
20160729:0010,0.0,0.0,0.0,16.63,1.79,0.0
20160729:0110,0.0,0.0,0.0,16.78,1.79,0.0
20160729:0210,0.0,0.0,0.0,16.52,1.79,0.0
20160729:0310,0.0,0.0,0.0,16.26,1.72,0.0
20160729:0410,0.0,9.45,2.97,16.11,1.59,0.0
20160729:0510,0.0,18.04,12.38,16.37,1.31,0.0
20160729:0610,645.76,210.23,22.25,17.59,1.24,0.0
20160729:0710,403.88,133.02,32.24,18.27,1.72,0.0
20160729:0810,2346.08,618.59,41.93,19.01,1.93,0.0
20160729:0910,1480.36,399.9,50.71,20.13,2.21,0.0
20160729:1010,1409.96,383.85,57.47,21.18,2.14,0.0
20160729:1110,1393.76,380.75,60.6,21.95,2.07,0.0
20160729:1210,2939.04,789.06,58.91,22.85,2.0,0.0
20160729:1310,3095.04,830.18,53.07,23.11,2.14,0.0
20160729:1410,2720.12,723.99,44.78,23.13,2.14,0.0
20160729:1510,1995.6,533.93,35.28,23.17,2.07,0.0
20160729:1610,1199.12,344.44,25.33,22.88,1.79,0.0
20160729:1710,319.96,139.28,15.39,22.54,1.31,0.0
20160729:1810,26.64,29.21,5.8,21.72,1.38,0.0
20160729:1910,0.0,0.0,0.0,20.58,1.17,0.0
20160729:2010,0.0,0.0,0.0,19.54,1.45,0.0
20160729:2110,0.0,0.0,0.0,18.48,1.66,0.0
20160729:2210,0.0,0.0,0.0,17.34,1.66,0.0
20160729:2310,0.0,0.0,0.0,16.63,1.45,0.0
20160730:0010,0.0,0.0,0.0,15.91,1.45,0.0
20160730:0110,0.0,0.0,0.0,15.52,1.31,0.0
20160730:0210,0.0,0.0,0.0,15.09,1.24,0.0
20160730:0310,0.0,0.0,0.0,14.81,1.1,0.0
20160730:0410,0.0,11.17,2.79,14.67,0.97,0.0
20160730:0510,124.28,59.28,12.21,15.29,0.76,0.0
20160730:0610,635.6,216.44,22.08,17.83,0.55,0.0
20160730:0710,1586.48,437.04,32.07,19.98,0.62,0.0
20160730:0810,2451.96,657.42,41.76,21.78,0.69,0.0
20160730:0910,2982.0,810.31,50.51,23.19,0.62,0.0
20160730:1010,3461.08,954.78,57.25,24.13,0.83,0.0
20160730:1110,3690.56,1031.68,60.37,24.54,0.69,0.0
20160730:1210,3504.44,975.58,58.68,24.79,0.62,0.0
20160730:1310,3280.84,897.0,52.87,25.49,1.31,0.0
20160730:1410,2798.12,756.16,44.59,25.55,1.24,0.0
20160730:1510,2116.44,569.5,35.11,24.74,1.52,0.0
20160730:1610,1222.4,353.2,25.16,23.92,1.24,0.0
20160730:1710,318.08,137.88,15.21,23.34,1.1,0.0
20160730:1810,3.04,19.76,5.61,22.62,1.45,0.0
20160730:1910,0.0,0.0,0.0,22.05,1.66,0.0
20160730:2010,0.0,0.0,0.0,20.34,1.31,0.0
20160730:2110,0.0,0.0,0.0,19.14,1.52,0.0
20160730:2210,0.0,0.0,0.0,18.05,1.66,0.0
20160730:2310,0.0,0.0,0.0,16.9,1.59,0.0
20160731:0010,0.0,0.0,0.0,16.34,1.59,0.0
20160731:0110,0.0,0.0,0.0,16.08,1.59,0.0
20160731:0210,0.0,0.0,0.0,15.83,1.38,0.0
20160731:0310,0.0,0.0,0.0,15.36,1.31,0.0
20160731:0410,0.0,1.72,2.61,15.18,1.1,0.0
20160731:0510,157.68,68.73,12.04,16.34,0.69,0.0
20160731:0610,177.08,74.31,21.92,18.5,0.9,0.0
20160731:0710,120.4,58.71,31.91,20.73,2.0,0.0
20160731:0810,172.52,73.39,41.58,21.27,2.48,0.0
20160731:0910,350.68,120.18,50.32,21.19,2.83,0.0
20160731:1010,283.84,102.75,57.03,19.69,1.86,0.0
20160731:1110,387.8,129.35,60.13,19.73,1.79,0.0
20160731:1210,700.6,207.33,58.44,19.64,1.52,0.0
20160731:1310,362.36,122.93,52.65,19.88,1.86,0.0
20160731:1410,340.44,117.43,44.4,20.3,2.07,0.0
20160731:1510,71.24,44.04,34.92,20.82,2.41,0.0
20160731:1610,718.32,213.34,24.98,19.75,2.21,0.0
20160731:1710,27.44,29.36,15.03,18.86,2.41,0.0
20160731:1810,3.32,19.76,5.42,18.31,2.55,0.0
20160731:1910,0.0,0.0,0.0,16.9,2.55,0.0
20160731:2010,0.0,0.0,0.0,16.48,2.28,0.0
20160731:2110,0.0,0.0,0.0,16.19,2.48,0.0
20160731:2210,0.0,0.0,0.0,15.83,2.41,0.0
20160731:2310,0.0,0.0,0.0,15.17,2.28,0.0
20160801:0010,0.0,0.0,0.0,14.89,2.14,0.0
20160801:0110,0.0,0.0,0.0,14.3,2.0,0.0
20160801:0210,0.0,0.0,0.0,13.88,1.86,0.0
20160801:0310,0.0,0.0,0.0,13.57,1.79,0.0
20160801:0410,0.0,0.0,0.0,12.98,1.79,0.0
20160801:0510,165.56,70.45,11.86,13.09,1.31,0.0
20160801:0610,639.96,208.79,21.75,14.42,1.38,0.0
20160801:0710,1438.52,390.31,31.74,15.41,2.0,0.0
20160801:0810,2328.56,609.57,41.4,16.43,2.07,0.0
20160801:0910,2870.84,753.63,50.12,17.42,2.34,0.0
20160801:1010,2001.24,528.86,56.81,18.31,2.62,0.0
20160801:1110,1386.48,375.73,59.88,18.93,2.48,0.0
20160801:1210,2578.52,682.42,58.2,19.69,2.34,0.0
20160801:1310,881.76,252.07,52.43,20.11,2.0,0.0
20160801:1410,1545.16,416.04,44.2,20.53,2.0,0.0
20160801:1510,530.8,165.35,34.74,20.57,2.28,0.0
20160801:1610,290.64,104.58,24.8,20.17,2.21,0.0
20160801:1710,281.24,106.05,14.84,19.58,1.59,0.0
20160801:1810,22.36,27.49,5.23,18.58,1.38,0.0
20160801:1910,0.0,0.0,0.0,17.17,1.38,0.0
20160801:2010,0.0,0.0,0.0,15.63,1.59,0.0
20160801:2110,0.0,0.0,0.0,14.45,1.59,0.0
20160801:2210,0.0,0.0,0.0,13.54,1.59,0.0
20160801:2310,0.0,0.0,0.0,12.83,1.52,0.0
20160802:0010,0.0,0.0,0.0,12.54,1.38,0.0
20160802:0110,0.0,0.0,0.0,11.96,1.38,0.0
20160802:0210,0.0,0.0,0.0,11.52,1.45,0.0
20160802:0310,0.0,0.0,0.0,11.21,1.38,0.0
20160802:0410,0.0,0.0,0.0,10.99,1.45,0.0
20160802:0510,138.08,62.71,11.69,11.47,1.17,0.0
20160802:0610,145.56,65.14,21.58,14.54,0.9,0.0
20160802:0710,0.0,0.0,0.0,17.48,1.45,0.0
20160802:0810,1890.04,501.64,41.22,18.9,1.86,0.0
20160802:0910,1844.6,488.62,49.92,19.38,3.17,0.0
20160802:1010,1775.72,472.7,56.58,18.77,2.41,0.0
20160802:1110,2915.28,773.7,59.63,20.21,2.55,0.0
20160802:1210,1310.52,358.32,57.95,20.88,2.55,0.0
20160802:1310,1181.04,325.71,52.21,21.17,3.17,0.0
20160802:1410,746.84,218.97,43.99,21.05,2.48,0.0
20160802:1510,460.2,147.7,34.54,20.29,2.0,0.0
20160802:1610,169.92,72.47,24.61,19.69,1.79,0.0
20160802:1710,293.64,111.27,14.65,19.04,2.14,0.0
20160802:1810,15.68,24.91,5.03,18.34,2.48,0.0
20160802:1910,0.0,0.0,0.0,17.26,2.62,0.0
20160802:2010,0.0,0.0,0.0,16.57,2.41,0.0
20160802:2110,0.0,0.0,0.0,15.81,2.34,0.0
20160802:2210,0.0,0.0,0.0,15.5,2.07,0.0
20160802:2310,0.0,0.0,0.0,15.33,1.66,0.0
20160803:0010,0.0,0.0,0.0,15.22,1.45,0.0
20160803:0110,0.0,0.0,0.0,15.13,1.45,0.0
20160803:0210,0.0,0.0,0.0,14.95,1.45,0.0
20160803:0310,0.0,0.0,0.0,14.59,1.45,0.0
20160803:0410,0.0,0.0,0.0,14.31,1.38,0.0
20160803:0510,118.4,57.56,11.51,14.98,1.1,0.0
20160803:0610,629.64,208.82,21.41,16.48,0.97,0.0
20160803:0710,0.0,0.0,0.0,18.16,1.03,0.0
20160803:0810,2461.8,651.4,41.04,19.6,1.52,0.0
20160803:0910,3101.08,827.01,49.71,21.36,1.93,0.0
20160803:1010,3461.68,934.93,56.34,22.59,2.07,0.0
20160803:1110,3616.88,985.39,59.37,23.61,2.07,0.0
20160803:1210,3649.8,996.09,57.7,24.45,2.14,0.0
20160803:1310,3362.76,910.47,51.98,24.94,2.14,0.0
20160803:1410,2127.6,569.89,43.78,25.16,2.21,0.0
20160803:1510,1498.76,408.66,34.34,25.14,2.28,0.0
20160803:1610,900.68,264.2,24.41,24.78,1.93,0.0
20160803:1710,302.56,130.96,14.45,24.01,1.45,0.0
20160803:1810,10.96,23.2,4.82,22.77,1.79,0.0
20160803:1910,0.0,0.0,0.0,21.09,1.79,0.0
20160803:2010,0.0,0.0,0.0,19.9,1.66,0.0
20160803:2110,0.0,0.0,0.0,18.84,1.52,0.0
20160803:2210,0.0,0.0,0.0,18.3,1.17,0.0
20160803:2310,0.0,0.0,0.0,17.72,1.17,0.0
20160804:0010,0.0,0.0,0.0,16.3,1.59,0.0
20160804:0110,0.0,0.0,0.0,15.52,1.66,0.0
20160804:0210,0.0,0.0,0.0,14.94,1.59,0.0
20160804:0310,0.0,0.0,0.0,14.65,1.52,0.0
20160804:0410,0.0,0.0,0.0,14.47,1.52,0.0
20160804:0510,103.52,53.26,11.33,15.01,1.24,0.0
20160804:0610,624.48,210.7,21.23,18.3,0.83,0.0
20160804:0710,1559.92,432.17,31.22,21.0,0.21,0.0
20160804:0810,2444.08,662.15,40.85,22.98,0.07,0.0
20160804:0910,3033.16,832.31,49.5,24.33,0.28,0.0
20160804:1010,3448.04,963.82,56.1,25.47,0.34,0.0
20160804:1110,3657.92,1035.16,59.11,26.2,0.34,0.0
20160804:1210,3613.84,1015.37,57.44,26.48,0.62,0.0
20160804:1310,2527.28,688.45,51.74,26.68,0.9,0.0
20160804:1410,1897.16,514.24,43.56,26.84,1.52,0.0
20160804:1510,2122.32,571.45,34.14,26.31,2.07,0.0
20160804:1610,1186.68,343.99,24.21,25.55,2.14,0.0
20160804:1710,281.72,132.16,14.25,24.33,1.86,0.0
20160804:1810,4.92,20.62,4.61,23.08,1.79,0.0
20160804:1910,0.0,0.0,0.0,22.27,1.86,0.0
20160804:2010,0.0,0.0,0.0,20.9,1.59,0.0
20160804:2110,0.0,0.0,0.0,20.27,3.1,0.0
20160804:2210,0.0,0.0,0.0,19.02,4.69,0.0
20160804:2310,0.0,0.0,0.0,17.53,5.1,0.0
20160805:0010,0.0,0.0,0.0,16.2,4.07,0.0
20160805:0110,0.0,0.0,0.0,15.26,2.07,0.0
20160805:0210,0.0,0.0,0.0,15.04,1.72,0.0
20160805:0310,0.0,0.0,0.0,14.86,1.86,0.0
20160805:0410,0.0,0.0,0.0,14.77,1.93,0.0
20160805:0510,0.0,13.75,11.15,14.78,2.0,0.0
20160805:0610,81.8,46.79,21.06,14.73,2.21,0.0
20160805:0710,81.84,46.79,31.04,14.46,1.59,0.0
20160805:0810,119.6,57.8,40.66,14.37,2.07,0.0
20160805:0910,200.16,79.81,49.29,14.07,2.28,0.0
20160805:1010,292.44,103.67,55.86,13.67,2.97,0.0
20160805:1110,289.04,102.75,58.84,13.5,3.24,0.0
20160805:1210,339.56,115.59,57.18,13.68,2.9,0.0
20160805:1310,606.88,181.64,51.5,13.96,2.62,0.0
20160805:1410,368.36,122.93,43.34,14.07,2.62,0.0
20160805:1510,313.6,109.17,33.93,14.15,2.48,0.0
20160805:1610,122.84,58.71,24.0,14.36,2.41,0.0
20160805:1710,100.48,52.29,14.04,14.32,2.34,0.0
20160805:1810,0.0,16.32,4.39,14.14,2.34,0.0
20160805:1910,0.0,0.0,0.0,13.06,2.28,0.0
20160805:2010,0.0,0.0,0.0,12.65,2.21,0.0
20160805:2110,0.0,0.0,0.0,12.52,2.07,0.0
20160805:2210,0.0,0.0,0.0,12.57,2.0,0.0
20160805:2310,0.0,0.0,0.0,12.46,2.0,0.0
20160806:0010,0.0,0.0,0.0,12.43,1.93,0.0
20160806:0110,0.0,0.0,0.0,12.2,1.93,0.0
20160806:0210,0.0,0.0,0.0,11.82,1.93,0.0
20160806:0310,0.0,0.0,0.0,11.78,1.86,0.0
20160806:0410,0.0,0.0,0.0,11.78,1.86,0.0
20160806:0510,113.56,55.84,10.97,11.81,1.79,0.0
20160806:0610,625.4,210.59,20.88,12.84,1.66,0.0
20160806:0710,1000.08,278.56,30.86,14.49,2.41,0.0
20160806:0810,1889.48,497.4,40.47,15.93,2.0,0.0
20160806:0910,1639.68,436.53,49.08,16.77,1.93,0.0
20160806:1010,2318.0,611.4,55.62,17.48,1.86,0.0
20160806:1110,451.12,144.95,58.57,18.5,1.66,0.0
20160806:1210,1112.88,308.7,56.91,18.78,1.52,0.0
20160806:1310,1684.24,451.24,51.25,19.34,1.59,0.0
20160806:1410,140.44,64.22,43.11,19.03,1.66,0.0
20160806:1510,969.52,272.65,33.71,19.06,1.79,0.0
20160806:1610,546.16,169.48,23.79,18.86,1.86,0.0
20160806:1710,215.08,86.51,13.82,18.47,1.66,0.0
20160806:1810,0.0,14.6,4.17,17.63,1.52,0.0
20160806:1910,0.0,0.0,0.0,16.7,1.52,0.0
20160806:2010,0.0,0.0,0.0,15.8,1.59,0.0
20160806:2110,0.0,0.0,0.0,15.24,1.52,0.0
20160806:2210,0.0,0.0,0.0,14.59,1.45,0.0
20160806:2310,0.0,0.0,0.0,13.96,1.38,0.0
20160807:0010,0.0,0.0,0.0,13.43,1.31,0.0
20160807:0110,0.0,0.0,0.0,12.98,1.31,0.0
20160807:0210,0.0,0.0,0.0,12.62,1.17,0.0
20160807:0310,0.0,0.0,0.0,12.4,1.17,0.0
20160807:0410,0.0,0.0,0.0,11.84,1.17,0.0
20160807:0510,122.44,58.42,10.79,12.15,0.9,0.0
20160807:0610,615.8,208.87,20.7,14.69,0.28,0.0
20160807:0710,1560.68,427.24,30.68,16.34,0.21,0.0
20160807:0810,2400.04,639.18,40.28,17.75,0.28,0.0
20160807:0910,2854.52,767.41,48.86,18.91,0.34,0.0
20160807:1010,3295.6,899.72,55.37,19.9,0.41,0.0
20160807:1110,3266.8,894.18,58.3,20.73,0.48,0.0
