Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-ERA5


Slope: 41 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160630:1330,1553.4,427.38,53.74,21.38,0.97,0.0
20160630:1430,1091.52,304.52,44.57,21.92,0.83,0.0
20160630:1530,883.76,251.72,34.71,21.94,0.9,0.0
20160630:1630,459.24,144.71,24.72,21.85,0.76,0.0
20160630:1730,211.52,72.25,14.98,20.98,0.41,0.0
20160630:1830,52.96,26.28,5.8,20.61,0.62,0.0
20160630:1930,0.0,0.0,-2.48,18.81,1.31,0.0
20160630:2030,0.0,0.0,0.0,17.67,1.72,0.0
20160630:2130,0.0,0.0,0.0,16.6,1.45,0.0
20160630:2230,0.0,0.0,0.0,15.58,1.03,0.0
20160630:2330,0.0,0.0,0.0,15.87,0.76,0.0
20160701:0030,0.0,0.0,0.0,14.19,1.17,0.0
20160701:0130,0.0,0.0,0.0,13.36,1.45,0.0
20160701:0230,0.0,0.0,0.0,13.3,1.38,0.0
20160701:0330,0.24,5.81,0.88,13.16,1.31,0.0
20160701:0430,109.6,42.27,9.59,13.09,1.1,0.0
20160701:0530,341.44,109.57,19.05,14.56,0.69,0.0
20160701:0630,1049.16,297.43,28.94,16.13,0.55,0.0
20160701:0730,1871.04,514.21,38.93,18.59,0.14,0.0
20160701:0830,2370.44,660.67,48.58,20.23,0.21,0.0
20160701:0930,2801.72,796.53,57.16,21.28,0.34,0.0
20160701:1030,2909.84,835.53,63.28,22.33,0.41,0.0
20160701:1130,2953.68,853.23,64.86,23.14,0.41,0.0
20160701:1230,2760.68,791.52,61.11,23.81,0.48,0.0
20160701:1330,2494.76,709.05,53.72,24.23,0.48,0.0
20160701:1430,1977.72,556.4,44.56,24.54,0.55,0.0
20160701:1530,1263.08,364.25,34.7,24.6,0.83,0.0
20160701:1630,497.8,173.5,24.71,24.02,0.62,0.0
20160701:1730,143.8,53.86,14.96,23.03,0.83,0.0
20160701:1830,37.84,21.38,5.78,22.12,0.97,0.0
20160701:1930,0.0,0.0,-2.5,21.49,1.52,0.0
20160701:2030,0.0,0.0,0.0,19.86,1.72,0.0
20160701:2130,0.0,0.0,0.0,18.47,1.66,0.0
20160701:2230,0.0,0.0,0.0,17.78,1.59,0.0
20160701:2330,0.0,0.0,0.0,17.27,1.59,0.0
20160702:0030,0.0,0.0,0.0,16.76,1.59,0.0
20160702:0130,0.0,0.0,0.0,16.29,1.52,0.0
20160702:0230,0.0,0.0,0.0,15.74,1.52,0.0
20160702:0330,0.0,5.15,0.8,15.43,1.45,0.0
20160702:0430,76.64,33.01,9.51,15.18,1.45,0.0
20160702:0530,295.28,110.55,18.97,17.01,1.24,0.0
20160702:0630,782.28,227.38,28.86,19.52,1.45,0.0
20160702:0730,1194.48,327.63,38.85,19.66,1.03,0.0
20160702:0830,1427.44,386.0,48.5,20.28,1.72,0.0
20160702:0930,1050.12,286.85,57.08,20.47,2.76,0.0
20160702:1030,974.16,268.0,63.2,20.27,2.76,0.0
20160702:1130,1734.6,466.36,64.8,20.06,2.69,0.0
20160702:1230,2141.48,576.18,61.07,20.81,2.55,0.0
20160702:1330,1088.44,298.7,53.69,21.13,2.48,0.0
20160702:1430,421.92,127.01,44.54,19.92,2.48,0.0
20160702:1530,346.0,107.12,34.68,19.09,2.21,0.0
20160702:1630,124.28,47.33,24.69,18.45,2.21,0.0
20160702:1730,12.88,11.88,14.94,16.78,3.59,0.0
20160702:1830,0.0,2.28,5.75,15.21,3.79,0.0
20160702:1930,0.0,0.0,-2.54,14.17,2.76,0.0
20160702:2030,0.0,0.0,0.0,13.64,2.41,0.0
20160702:2130,0.0,0.0,0.0,13.31,1.93,0.0
20160702:2230,0.0,0.0,0.0,13.09,1.52,0.0
20160702:2330,0.0,0.0,0.0,12.99,1.31,0.0
20160703:0030,0.0,0.0,0.0,12.94,1.24,0.0
20160703:0130,0.0,0.0,0.0,12.88,1.17,0.0
20160703:0230,0.0,0.0,0.0,12.94,1.03,0.0
20160703:0330,0.0,1.04,0.71,13.01,0.76,0.0
20160703:0430,17.56,13.58,9.42,13.11,0.41,0.0
20160703:0530,57.6,27.06,18.89,13.45,0.14,0.0
20160703:0630,410.48,122.83,28.78,13.42,0.07,0.0
20160703:0730,767.72,210.05,38.76,13.35,1.03,0.0
20160703:0830,664.0,184.34,48.41,13.87,1.03,0.0
20160703:0930,736.52,202.94,56.99,14.19,0.97,0.0
20160703:1030,1224.52,325.6,63.12,14.55,1.1,0.0
20160703:1130,1634.48,433.77,64.72,15.33,1.1,0.0
20160703:1230,1847.16,492.91,61.02,16.25,1.24,0.0
20160703:1330,1923.36,513.64,53.66,17.06,1.45,0.0
20160703:1430,1093.12,296.32,44.51,17.8,2.0,0.0
20160703:1530,1028.2,285.36,34.66,17.57,2.0,0.0
20160703:1630,360.68,118.41,24.67,17.8,2.28,0.0
20160703:1730,148.0,53.77,14.92,17.28,1.52,0.0
20160703:1830,27.08,17.27,5.72,17.04,1.31,0.0
20160703:1930,0.0,0.0,-2.58,16.29,1.17,0.0
20160703:2030,0.0,0.0,0.0,15.56,1.66,0.0
20160703:2130,0.0,0.0,0.0,15.0,1.86,0.0
20160703:2230,0.0,0.0,0.0,14.08,1.59,0.0
20160703:2330,0.0,0.0,0.0,13.09,1.17,0.0
20160704:0030,0.0,0.0,0.0,12.99,0.83,0.0
20160704:0130,0.0,0.0,0.0,12.95,0.76,0.0
20160704:0230,0.0,0.0,0.0,12.68,0.83,0.0
20160704:0330,0.0,4.86,0.62,12.49,0.9,0.0
20160704:0430,94.56,37.83,9.33,11.95,1.03,0.0
20160704:0530,325.52,124.18,18.8,12.98,0.83,0.0
20160704:0630,997.28,281.54,28.69,14.71,1.03,0.0
20160704:0730,1556.44,415.27,38.68,15.46,1.1,0.0
20160704:0830,2293.68,614.2,48.32,16.37,1.17,0.0
20160704:0930,2766.76,755.05,56.9,17.57,1.24,0.0
20160704:1030,2829.92,778.69,63.02,18.67,1.24,0.0
20160704:1130,2518.28,689.65,64.64,19.55,1.1,0.0
20160704:1230,2589.68,718.21,60.96,20.23,0.9,0.0
20160704:1330,1002.96,278.92,53.62,20.89,1.1,0.0
20160704:1430,1007.52,278.97,44.48,20.44,1.45,0.0
20160704:1530,902.8,255.41,34.63,20.34,1.45,0.0
20160704:1630,472.6,152.71,24.64,20.2,1.59,0.0
20160704:1730,157.0,56.8,14.89,19.74,1.66,0.0
20160704:1830,40.88,22.17,5.69,19.05,1.45,0.0
20160704:1930,0.0,0.0,-2.62,18.26,1.72,0.0
20160704:2030,0.0,0.0,0.0,16.96,1.79,0.0
20160704:2130,0.0,0.0,0.0,15.7,1.79,0.0
20160704:2230,0.0,0.0,0.0,14.61,1.72,0.0
20160704:2330,0.0,0.0,0.0,13.65,1.59,0.0
20160705:0030,0.0,0.0,0.0,12.89,1.52,0.0
20160705:0130,0.0,0.0,0.0,12.33,1.38,0.0
20160705:0230,0.0,0.0,0.0,11.78,1.31,0.0
20160705:0330,0.0,5.44,0.52,11.36,1.24,0.0
20160705:0430,89.68,36.33,9.24,11.28,1.1,0.0
20160705:0530,339.56,130.87,18.71,13.3,0.55,0.0
20160705:0630,1162.12,331.22,28.6,16.35,0.41,0.0
20160705:0730,1970.08,540.98,38.58,18.92,0.48,0.0
20160705:0830,2537.28,707.81,48.23,20.64,0.55,0.0
20160705:0930,2628.36,731.51,56.8,21.95,1.17,0.0
20160705:1030,2804.4,780.78,62.93,22.57,1.79,0.0
20160705:1130,2399.0,654.25,64.56,23.13,2.69,0.0
20160705:1230,2436.76,663.92,60.9,23.07,2.97,0.0
20160705:1330,2209.48,600.12,53.57,23.21,3.03,0.0
20160705:1430,1533.08,416.81,44.45,22.37,2.83,0.0
20160705:1530,1125.96,317.43,34.6,22.37,2.69,0.0
20160705:1630,451.44,151.54,24.61,21.55,2.55,0.0
20160705:1730,128.12,48.75,14.85,20.25,2.41,0.0
20160705:1830,32.2,19.23,5.64,19.4,2.14,0.0
20160705:1930,0.0,0.0,-2.67,19.07,2.34,0.0
20160705:2030,0.0,0.0,0.0,18.03,2.14,0.0
20160705:2130,0.0,0.0,0.0,16.84,2.0,0.0
20160705:2230,0.0,0.0,0.0,15.86,1.86,0.0
20160705:2330,0.0,0.0,0.0,15.18,1.93,0.0
20160706:0030,0.0,0.0,0.0,15.05,2.07,0.0
20160706:0130,0.0,0.0,0.0,14.81,2.28,0.0
20160706:0230,0.0,0.0,0.0,14.73,2.41,0.0
20160706:0330,0.0,4.07,0.42,14.34,2.34,0.0
20160706:0430,59.4,27.65,9.14,14.07,2.28,0.0
20160706:0530,233.64,85.73,18.61,14.27,2.21,0.0
20160706:0630,795.36,224.42,28.5,14.73,3.03,0.0
20160706:0730,1297.56,343.16,38.49,15.24,3.24,0.0
20160706:0830,2002.04,520.95,48.13,15.84,3.66,0.0
20160706:0930,2530.12,662.41,56.7,16.68,3.86,0.0
20160706:1030,2827.12,747.79,62.82,17.39,3.86,0.0
20160706:1130,3240.36,869.92,64.47,18.02,3.72,0.0
20160706:1230,3161.68,851.89,60.83,18.79,3.66,0.0
20160706:1330,2606.72,697.6,53.52,19.25,3.59,0.0
20160706:1430,1848.04,494.62,44.4,19.3,3.45,0.0
20160706:1530,1305.96,358.45,34.56,19.04,3.31,0.0
20160706:1630,576.52,192.11,24.57,18.82,3.17,0.0
20160706:1730,145.28,53.19,14.81,18.33,2.76,0.0
20160706:1830,44.44,23.21,5.59,17.44,2.0,0.0
20160706:1930,0.0,0.0,-2.73,16.49,1.66,0.0
20160706:2030,0.0,0.0,0.0,15.17,1.38,0.0
20160706:2130,0.0,0.0,0.0,14.11,1.17,0.0
20160706:2230,0.0,0.0,0.0,14.95,0.55,0.0
20160706:2330,0.0,0.0,0.0,14.84,0.07,0.0
20160707:0030,0.0,0.0,0.0,14.63,0.41,0.0
20160707:0130,0.0,0.0,0.0,14.32,0.41,0.0
20160707:0230,0.0,0.0,0.0,13.97,0.14,0.0
20160707:0330,0.0,4.48,0.32,13.52,0.07,0.0
20160707:0430,80.08,33.76,9.04,12.87,0.34,0.0
20160707:0530,347.2,127.74,18.51,12.59,0.34,0.0
20160707:0630,1131.4,320.39,28.41,14.97,0.41,0.0
20160707:0730,1991.52,540.49,38.39,15.92,0.28,0.0
20160707:0830,2640.68,729.1,48.03,17.2,0.34,0.0
20160707:0930,3096.04,869.05,56.6,18.4,0.76,0.0
20160707:1030,3260.72,920.6,62.71,19.35,1.1,0.0
20160707:1130,3242.52,915.58,64.37,20.04,1.31,0.0
20160707:1230,3013.72,841.51,60.75,20.64,1.38,0.0
20160707:1330,2747.6,762.01,53.46,20.92,1.38,0.0
20160707:1430,2223.52,611.44,44.36,21.2,1.38,0.0
20160707:1530,1436.0,405.16,34.52,21.3,1.38,0.0
20160707:1630,563.6,195.67,24.53,21.13,1.31,0.0
20160707:1730,139.76,52.2,14.76,20.7,1.1,0.0
20160707:1830,40.68,22.17,5.54,19.87,1.1,0.0
20160707:1930,0.0,0.0,-2.8,18.72,1.31,0.0
20160707:2030,0.0,0.0,0.0,16.86,1.38,0.0
20160707:2130,0.0,0.0,0.0,15.5,1.38,0.0
20160707:2230,0.0,0.0,0.0,14.58,1.31,0.0
20160707:2330,0.0,0.0,0.0,13.69,1.31,0.0
20160708:0030,0.0,0.0,0.0,12.77,1.45,0.0
20160708:0130,0.0,0.0,0.0,12.19,1.45,0.0
20160708:0230,0.0,0.0,0.0,11.47,1.45,0.0
20160708:0330,0.0,4.86,0.21,10.9,1.45,0.0
20160708:0430,96.84,38.33,8.93,10.9,1.17,0.0
20160708:0530,358.64,131.61,18.41,12.55,0.76,0.0
20160708:0630,1083.88,305.38,28.3,15.95,0.55,0.0
20160708:0730,1556.32,423.05,38.29,18.11,0.76,0.0
20160708:0830,2563.52,709.15,47.92,19.52,0.83,0.0
20160708:0930,3037.4,865.97,56.48,21.44,0.76,0.0
20160708:1030,3278.28,960.19,62.6,22.99,0.55,0.0
20160708:1130,3288.32,959.77,64.26,24.27,0.97,0.0
20160708:1230,3036.6,869.06,60.67,25.23,1.52,0.0
20160708:1330,2726.76,767.49,53.4,25.74,2.07,0.0
20160708:1430,1990.36,552.37,44.3,25.97,2.69,0.0
20160708:1530,1155.2,329.6,34.47,25.71,2.97,0.0
20160708:1630,444.72,150.0,24.48,24.84,2.62,0.0
20160708:1730,151.6,56.14,14.7,23.61,2.28,0.0
20160708:1830,37.56,21.3,5.48,22.44,2.21,0.0
20160708:1930,0.0,0.0,-2.87,21.34,2.34,0.0
20160708:2030,0.0,0.0,0.0,20.34,2.34,0.0
20160708:2130,0.0,0.0,0.0,19.3,2.21,0.0
20160708:2230,0.0,0.0,0.0,18.49,2.07,0.0
20160708:2330,0.0,0.0,0.0,17.88,2.14,0.0
20160709:0030,0.0,0.0,0.0,17.4,2.28,0.0
20160709:0130,0.0,0.0,0.0,17.23,2.41,0.0
20160709:0230,0.0,0.0,0.0,17.0,2.55,0.0
20160709:0330,0.0,3.65,0.09,17.16,2.34,0.0
20160709:0430,57.32,27.28,8.82,16.83,2.41,0.0
20160709:0530,235.24,92.46,18.3,17.23,2.41,0.0
20160709:0630,1012.4,288.74,28.2,18.01,2.28,0.0
20160709:0730,1779.84,479.84,38.18,19.58,2.34,0.0
20160709:0830,2475.6,671.23,47.81,20.61,2.34,0.0
20160709:0930,2713.48,738.69,56.37,21.55,2.76,0.0
20160709:1030,2842.04,777.53,62.48,22.29,3.03,0.0
20160709:1130,2616.08,711.91,64.15,22.86,3.1,0.0
20160709:1230,2876.4,793.32,60.57,23.31,2.97,0.0
20160709:1330,2610.32,717.46,53.32,23.95,3.03,0.0
20160709:1430,1757.24,480.37,44.24,24.44,3.45,0.0
20160709:1530,854.2,245.1,34.41,24.39,3.24,0.0
20160709:1630,585.24,193.88,24.42,23.65,2.0,0.0
20160709:1730,139.92,52.82,14.65,23.62,1.79,0.0
20160709:1830,37.16,21.18,5.41,22.52,1.38,0.0
20160709:1930,0.0,0.0,-2.94,21.31,1.45,0.0
20160709:2030,0.0,0.0,0.0,19.56,1.66,0.0
20160709:2130,0.0,0.0,0.0,18.26,1.79,0.0
20160709:2230,0.0,0.0,0.0,17.08,1.52,0.0
20160709:2330,0.0,0.0,0.0,17.38,0.97,0.0
20160710:0030,0.0,0.0,0.0,17.59,0.83,0.0
20160710:0130,0.0,0.0,0.0,17.4,0.76,0.0
20160710:0230,0.0,0.0,0.0,15.28,1.17,0.0
20160710:0330,0.0,0.0,-0.02,14.06,1.31,0.0
20160710:0430,80.0,33.8,8.71,13.5,1.38,0.0
20160710:0530,318.28,125.18,18.19,15.03,1.1,0.0
20160710:0630,1127.4,323.41,28.09,18.38,1.24,0.0
20160710:0730,1961.44,533.89,38.07,20.24,1.79,0.0
20160710:0830,2629.48,722.53,47.7,21.83,2.07,0.0
20160710:0930,3087.44,866.59,56.25,23.32,2.14,0.0
20160710:1030,3316.84,948.44,62.35,24.71,2.07,0.0
20160710:1130,3331.92,961.25,64.03,25.89,2.0,0.0
20160710:1230,3136.08,904.15,60.48,26.84,1.86,0.0
20160710:1330,2717.2,776.61,53.25,27.52,1.66,0.0
20160710:1430,2088.76,592.84,44.18,27.93,1.38,0.0
20160710:1530,1276.24,372.45,34.35,27.98,1.24,0.0
20160710:1630,514.56,182.45,24.36,27.62,1.24,0.0
20160710:1730,128.28,50.16,14.58,27.02,1.24,0.0
20160710:1830,35.56,20.89,5.34,25.92,1.17,0.0
20160710:1930,0.0,0.0,-3.02,24.48,1.79,0.0
20160710:2030,0.0,0.0,0.0,22.59,2.0,0.0
20160710:2130,0.0,0.0,0.0,20.93,1.86,0.0
20160710:2230,0.0,0.0,0.0,19.92,1.93,0.0
20160710:2330,0.0,0.0,0.0,19.67,2.14,0.0
20160711:0030,0.0,0.0,0.0,19.54,2.34,0.0
20160711:0130,0.0,0.0,0.0,19.48,2.34,0.0
20160711:0230,0.0,0.0,0.0,19.29,2.28,0.0
20160711:0330,0.0,0.0,-0.15,18.8,2.14,0.0
20160711:0430,64.52,29.69,8.59,18.3,1.86,0.0
20160711:0530,282.52,112.18,18.08,19.06,1.52,0.0
20160711:0630,1095.52,319.7,27.98,21.57,1.1,0.0
20160711:0730,1673.52,465.73,37.96,23.72,0.97,0.0
20160711:0830,2289.36,647.32,47.58,25.77,0.83,0.0
20160711:0930,2810.96,816.66,56.12,27.39,0.9,0.0
20160711:1030,2910.0,855.48,62.22,28.49,0.9,0.0
20160711:1130,2530.68,732.01,63.9,29.07,1.1,0.0
20160711:1230,2234.28,639.47,60.37,28.94,1.1,0.0
20160711:1330,1663.68,469.15,53.17,27.67,1.03,0.0
20160711:1430,1193.72,340.87,44.11,27.69,0.83,0.0
20160711:1530,926.48,270.45,34.29,27.87,1.03,0.0
20160711:1630,511.72,165.64,24.29,27.6,1.59,0.0
20160711:1730,168.64,61.54,14.51,25.84,1.52,0.0
20160711:1830,34.36,20.31,5.26,23.92,1.24,0.0
20160711:1930,0.0,0.0,-3.11,22.96,1.45,0.0
20160711:2030,0.0,0.0,0.0,22.04,1.45,0.0
20160711:2130,0.0,0.0,0.0,21.04,1.31,0.0
20160711:2230,0.0,0.0,0.0,20.33,1.45,0.0
20160711:2330,0.0,0.0,0.0,19.73,1.24,0.0
20160712:0030,0.0,0.0,0.0,19.37,1.38,0.0
20160712:0130,0.0,0.0,0.0,19.1,1.24,0.0
20160712:0230,0.0,0.0,0.0,18.73,0.97,0.0
20160712:0330,0.0,0.0,-0.27,18.38,0.9,0.0
20160712:0430,26.08,16.98,8.47,18.24,1.52,0.0
20160712:0530,93.0,40.12,17.96,17.89,3.17,0.0
20160712:0630,551.08,160.27,27.86,16.78,2.97,0.0
20160712:0730,574.36,165.53,37.84,18.41,0.97,0.0
20160712:0830,758.72,212.65,47.46,18.66,1.31,0.0
20160712:0930,356.52,109.14,55.99,18.77,1.66,0.0
20160712:1030,488.52,143.23,62.08,18.15,2.07,0.0
20160712:1130,788.04,219.04,63.77,18.03,2.0,0.0
20160712:1230,540.6,156.57,60.26,18.26,2.07,0.0
20160712:1330,675.84,190.66,53.08,18.27,2.07,0.0
20160712:1430,948.64,259.63,44.03,18.46,1.86,0.0
20160712:1530,102.8,41.21,34.22,18.81,1.86,0.0
20160712:1630,37.12,20.81,24.22,17.87,1.59,0.0
20160712:1730,19.76,14.62,14.43,17.42,1.72,0.0
20160712:1830,0.0,5.15,5.18,16.88,1.86,0.0
20160712:1930,0.0,0.0,0.0,15.25,0.69,0.0
20160712:2030,0.0,0.0,0.0,15.3,0.41,0.0
20160712:2130,0.0,0.0,0.0,15.22,0.55,0.0
20160712:2230,0.0,0.0,0.0,15.16,0.48,0.0
20160712:2330,0.0,0.0,0.0,15.18,0.48,0.0
20160713:0030,0.0,0.0,0.0,14.99,0.69,0.0
20160713:0130,0.0,0.0,0.0,14.74,0.97,0.0
20160713:0230,0.0,0.0,0.0,14.7,0.55,0.0
20160713:0330,0.0,0.0,-0.4,14.55,0.62,0.0
20160713:0430,5.4,8.55,8.35,14.46,1.03,0.0
20160713:0530,60.52,30.78,17.84,14.29,0.69,0.0
20160713:0630,554.04,161.97,27.74,14.41,0.76,0.0
20160713:0730,591.0,166.86,37.72,15.12,2.28,0.0
20160713:0830,1037.04,278.21,47.34,15.3,1.93,0.0
20160713:0930,1550.72,409.0,55.86,16.06,1.45,0.0
20160713:1030,1766.4,469.56,61.94,16.82,1.17,0.0
20160713:1130,1055.0,286.32,63.63,17.7,0.83,0.0
20160713:1230,1025.24,279.42,60.15,17.45,0.83,0.0
20160713:1330,618.2,175.84,52.98,17.03,0.76,0.0
20160713:1430,215.96,71.93,43.95,16.08,0.34,0.0
20160713:1530,96.44,38.86,34.14,15.09,1.52,0.0
20160713:1630,48.36,24.29,24.14,14.17,2.62,0.0
20160713:1730,6.92,9.22,14.35,13.4,3.24,0.0
20160713:1830,0.0,4.24,5.09,12.9,3.93,0.0
20160713:1930,0.0,0.0,0.0,11.84,3.31,0.0
20160713:2030,0.0,0.0,0.0,11.56,3.45,0.0
20160713:2130,0.0,0.0,0.0,11.39,3.31,0.0
20160713:2230,0.0,0.0,0.0,11.17,3.38,0.0
20160713:2330,0.0,0.0,0.0,10.94,3.38,0.0
20160714:0030,0.0,0.0,0.0,10.67,3.38,0.0
20160714:0130,0.0,0.0,0.0,10.34,3.52,0.0
20160714:0230,0.0,0.0,0.0,10.14,3.38,0.0
20160714:0330,0.0,0.0,-0.54,9.99,3.45,0.0
20160714:0430,20.8,14.62,8.22,9.77,3.45,0.0
20160714:0530,112.04,42.71,17.71,9.91,3.52,0.0
20160714:0630,85.08,34.85,27.62,10.21,2.97,0.0
20160714:0730,255.84,80.34,37.6,10.24,3.66,0.0
20160714:0830,290.2,89.2,47.21,10.73,3.38,0.0
20160714:0930,606.2,167.32,55.72,11.12,3.24,0.0
20160714:1030,943.8,250.27,61.79,11.77,3.79,0.0
20160714:1130,1775.88,454.79,63.49,12.38,3.79,0.0
20160714:1230,1587.04,410.46,60.02,13.46,3.59,0.0
20160714:1330,1481.84,384.58,52.88,13.94,3.24,0.0
20160714:1430,979.76,261.53,43.86,14.18,2.62,0.0
20160714:1530,719.56,201.19,34.06,14.15,1.93,0.0
20160714:1630,489.8,154.56,24.06,13.45,2.14,0.0
20160714:1730,105.04,40.9,14.26,12.78,2.34,0.0
20160714:1830,29.12,17.69,4.99,12.17,2.28,0.0
20160714:1930,0.0,0.0,-3.41,11.68,1.86,0.0
20160714:2030,0.0,0.0,0.0,10.76,2.34,0.0
20160714:2130,0.0,0.0,0.0,9.89,2.69,0.0
20160714:2230,0.0,0.0,0.0,9.71,2.69,0.0
20160714:2330,0.0,0.0,0.0,9.6,2.62,0.0
20160715:0030,0.0,0.0,0.0,9.29,2.62,0.0
20160715:0130,0.0,0.0,0.0,8.87,2.69,0.0
20160715:0230,0.0,0.0,0.0,8.67,2.69,0.0
20160715:0330,0.0,0.0,-0.68,8.82,2.62,0.0
20160715:0430,55.68,25.99,8.08,8.77,2.41,0.0
20160715:0530,242.8,90.13,17.59,9.15,2.14,0.0
20160715:0630,522.36,149.97,27.49,10.29,2.76,0.0
20160715:0730,1332.68,346.28,37.47,10.88,2.62,0.0
20160715:0830,1814.64,469.73,47.08,12.16,2.34,0.0
20160715:0930,2485.52,651.99,55.58,13.36,2.34,0.0
20160715:1030,2851.04,757.12,61.64,14.5,2.41,0.0
20160715:1130,2862.6,763.47,63.34,15.39,2.55,0.0
20160715:1230,2789.4,743.08,59.89,16.06,2.69,0.0
20160715:1330,2144.24,564.09,52.77,16.39,2.83,0.0
20160715:1430,1547.84,407.84,43.77,16.28,3.17,0.0
20160715:1530,1027.68,281.27,33.97,15.6,3.38,0.0
20160715:1630,509.24,171.54,23.97,15.15,3.1,0.0
20160715:1730,108.8,42.31,14.17,15.01,2.9,0.0
20160715:1830,22.44,15.45,4.89,14.31,2.34,0.0
20160715:1930,0.0,0.0,0.0,13.43,1.45,0.0
20160715:2030,0.0,0.0,0.0,12.42,1.17,0.0
20160715:2130,0.0,0.0,0.0,11.42,1.52,0.0
20160715:2230,0.0,0.0,0.0,10.52,1.66,0.0
20160715:2330,0.0,0.0,0.0,9.97,1.59,0.0
20160716:0030,0.0,0.0,0.0,9.13,1.52,0.0
20160716:0130,0.0,0.0,0.0,9.12,1.38,0.0
20160716:0230,0.0,0.0,0.0,9.04,1.45,0.0
20160716:0330,0.0,0.0,-0.82,8.75,1.66,0.0
20160716:0430,63.6,28.4,7.95,8.9,1.66,0.0
20160716:0530,259.48,92.82,17.45,10.21,1.45,0.0
20160716:0630,861.56,239.13,27.37,11.89,1.59,0.0
20160716:0730,1598.04,418.89,37.34,12.85,1.93,0.0
20160716:0830,2231.76,584.7,46.94,14.15,2.28,0.0
20160716:0930,2073.72,541.3,55.43,15.27,2.83,0.0
20160716:1030,1612.6,425.34,61.48,15.84,2.97,0.0
20160716:1130,1487.36,394.76,63.18,16.35,2.69,0.0
20160716:1230,1821.12,482.49,59.76,16.8,2.41,0.0
20160716:1330,1630.88,432.12,52.66,17.5,2.62,0.0
20160716:1430,1100.88,297.41,43.67,17.78,2.62,0.0
20160716:1530,755.84,212.71,33.87,17.76,2.28,0.0
20160716:1630,372.28,117.65,23.88,17.57,1.86,0.0
20160716:1730,124.72,47.21,14.07,17.08,1.72,0.0
20160716:1830,25.6,16.69,4.78,16.22,2.0,0.0
20160716:1930,0.0,0.0,0.0,15.59,2.0,0.0
20160716:2030,0.0,0.0,0.0,14.67,2.0,0.0
20160716:2130,0.0,0.0,0.0,13.99,1.93,0.0
20160716:2230,0.0,0.0,0.0,13.15,1.86,0.0
20160716:2330,0.0,0.0,0.0,12.82,1.79,0.0
20160717:0030,0.0,0.0,0.0,12.44,1.86,0.0
20160717:0130,0.0,0.0,0.0,12.13,1.86,0.0
20160717:0230,0.0,0.0,0.0,12.05,1.86,0.0
20160717:0330,0.0,0.0,-0.97,11.9,1.86,0.0
20160717:0430,31.36,18.48,7.81,12.3,1.72,0.0
20160717:0530,194.48,70.08,17.32,12.95,1.66,0.0
20160717:0630,439.12,130.55,27.24,13.97,1.59,0.0
20160717:0730,789.12,216.67,37.21,14.74,1.52,0.0
20160717:0830,890.8,241.64,46.8,15.83,2.07,0.0
20160717:0930,1392.24,370.44,55.28,16.58,2.34,0.0
20160717:1030,2517.08,671.91,61.31,18.02,2.76,0.0
20160717:1130,1782.6,475.05,63.02,19.59,2.62,0.0
20160717:1230,1588.6,425.48,59.62,19.97,2.48,0.0
20160717:1330,1585.52,424.97,52.54,20.32,2.34,0.0
20160717:1430,1756.88,474.84,43.56,20.67,2.21,0.0
20160717:1530,1059.92,299.13,33.77,21.4,2.28,0.0
20160717:1630,457.04,155.3,23.78,21.3,2.21,0.0
20160717:1730,114.88,45.09,13.96,20.91,1.59,0.0
20160717:1830,24.72,16.61,4.67,20.19,1.45,0.0
20160717:1930,0.0,0.0,0.0,19.19,1.72,0.0
20160717:2030,0.0,0.0,0.0,17.55,1.93,0.0
20160717:2130,0.0,0.0,0.0,16.38,1.86,0.0
20160717:2230,0.0,0.0,0.0,15.94,1.86,0.0
20160717:2330,0.0,0.0,0.0,15.48,1.79,0.0
20160718:0030,0.0,0.0,0.0,15.22,1.72,0.0
20160718:0130,0.0,0.0,0.0,14.92,1.66,0.0
20160718:0230,0.0,0.0,0.0,14.45,1.59,0.0
20160718:0330,0.0,0.0,-1.12,13.99,1.52,0.0
20160718:0430,53.76,25.87,7.67,13.71,1.45,0.0
20160718:0530,263.4,104.6,17.18,14.8,0.97,0.0
20160718:0630,840.0,243.47,27.1,17.41,0.76,0.0
20160718:0730,1526.12,413.24,37.08,18.63,1.1,0.0
20160718:0830,2279.6,619.58,46.66,19.8,1.31,0.0
20160718:0930,2874.68,800.46,55.13,21.05,1.38,0.0
20160718:1030,2597.08,717.65,61.14,22.03,1.59,0.0
20160718:1130,2245.72,613.29,62.85,22.43,1.79,0.0
20160718:1230,2092.44,572.02,59.47,22.57,1.79,0.0
20160718:1330,2313.36,633.81,52.41,22.73,2.0,0.0
20160718:1430,1497.68,409.57,43.45,23.08,1.93,0.0
20160718:1530,981.76,280.48,33.67,23.02,1.66,0.0
20160718:1630,435.0,147.83,23.67,22.38,1.1,0.0
20160718:1730,141.8,53.11,13.85,22.17,0.62,0.0
20160718:1830,19.8,14.82,4.55,21.51,1.17,0.0
20160718:1930,0.0,0.0,0.0,20.59,1.03,0.0
20160718:2030,0.0,0.0,0.0,19.02,1.1,0.0
20160718:2130,0.0,0.0,0.0,17.48,1.1,0.0
